"","country","latitude","longitude","primary_fuel"
"30984","USA",37.7933,-122.3942,"Gas"
"30985","USA",42.0934,-71.2653,"Gas"
"30992","USA",36.0119,-95.6967,"Gas"
"31002","USA",40.4219,-75.9356,"Gas"
"31011","USA",36.2114,-86.6944,"Gas"
"31012","USA",29.8161,-95.1077,"Gas"
"31018","USA",27.8708,-81.8251,"Gas"
"31020","USA",33.3594,-117.1114,"Gas"
"31022","USA",37.3321,-79.5111,"Oil"
"31025","USA",60.5559,-145.753,"Oil"
"31028","USA",39.9109,-77.6667,"Gas"
"31030","USA",41.6042,-98.9261,"Oil"
"31031","USA",41.6679,-83.4437,"Gas"
"31033","USA",44.5643,-123.2891,"Gas"
"31045","USA",28.4426,-81.4123,"Gas"
"31048","USA",34.1292,-119.1689,"Gas"
"31052","USA",39.492,-121.5628,"Gas"
"31053","USA",39.8442,-77.3508,"Oil"
"31054","USA",40.851,-81.7658,"Coal"
"31055","USA",40.86,-81.7586,"Oil"
"31057","USA",43.2797,-92.8106,"Gas"
"31058","USA",38.6332,-95.8277,"Gas"
"31061","USA",38.5322,-94.9026,"Gas"
"31062","USA",38.5017,-94.9601,"Oil"
"31063","USA",38.5013,-94.9569,"Oil"
"31064","USA",38.4956,-94.9526,"Oil"
"31066","USA",39.442,-98.6903,"Oil"
"31067","USA",35.7054,-89.9689,"Oil"
"31068","USA",28.1289,-81.0978,"Gas"
"31072","USA",28.0525,-81.8083,"Gas"
"31073","USA",39.0592,-87.5061,"Gas"
"31079","USA",43.4586,-76.5319,"Oil"
"31081","USA",32.5815,-116.915,"Gas"
"31086","USA",42.4628,-85.6961,"Gas"
"31088","USA",38.6156,-95.2797,"Gas"
"31090","USA",43.275,-95.8097,"Gas"
"31091","USA",41.0961,-92.5558,"Coal"
"31093","USA",32.7061,-92.0683,"Gas"
"31097","USA",37.7608,-90.4526,"Oil"
"31098","USA",40.7117,-74.3542,"Oil"
"31099","USA",44.0833,-93.23,"Gas"
"31100","USA",44.0852,-93.2627,"Gas"
"31109","USA",41.6086,-75.8706,"Gas"
"31111","USA",37.2758,-97.1636,"Oil"
"31112","USA",40.2581,-99.6108,"Gas"
"31114","USA",34.196,-119.1667,"Gas"
"31115","USA",34.1414,-119.1831,"Gas"
"31117","USA",28.9802,-95.342,"Gas"
"31121","USA",27.8595,-82.6018,"Gas"
"31122","USA",32.8947,-117.1981,"Gas"
"31124","USA",44.2133,-86.2867,"Gas"
"31130","USA",37.8703,-122.2634,"Gas"
"31137","USA",41.1718,-83.3777,"Gas"
"31138","USA",42.3198,-94.2874,"Gas"
"31139","USA",43.0969,-96.477,"Gas"
"31140","USA",42.3284,-93.6623,"Gas"
"31141","USA",41.1206,-83.9706,"Gas"
"31142","USA",40.622,-83.157,"Gas"
"31143","USA",40.942,-85.8036,"Gas"
"31144","USA",40.4145,-85.0255,"Gas"
"31145","USA",43.4729,-83.4118,"Gas"
"31146","USA",40.9662,-94.7958,"Gas"
"31147","USA",44.0933,-94.2767,"Oil"
"31148","USA",40.2943,-85.6544,"Gas"
"31149","USA",43.2924,-93.3928,"Gas"
"31151","USA",40.4422,-79.7311,"Oil"
"31152","USA",30.2264,-93.2938,"Gas"
"31154","USA",30.2261,-93.2952,"Gas"
"31159","USA",37.0339,-88.6159,"Gas"
"31160","USA",34.9897,-118.1506,"Oil"
"31162","USA",39.9614,-83.0491,"Oil"
"31163","USA",40.0766,-74.8792,"Gas"
"31164","USA",40.7372,-74.1206,"Gas"
"31167","USA",40.7373,-74.0965,"Gas"
"31168","USA",40.6217,-74.2072,"Gas"
"31170","USA",40.5558,-74.2469,"Gas"
"31179","USA",37.9418,-121.3383,"Gas"
"31184","USA",45.4431,-89.7342,"Gas"
"31186","USA",34.8986,-81.7397,"Oil"
"31187","USA",38.2236,-85.8417,"Gas"
"31191","USA",41.7265,-81.254,"Coal"
"31195","USA",21.106,-157.0647,"Oil"
"31207","USA",18.4551,-66.1498,"Gas"
"31208","USA",18.4553,-66.1486,"Oil"
"31212","USA",33.1197,-117.1178,"Gas"
"31218","USA",40.839,-76.8255,"Gas"
"31219","USA",41.7675,-76.39,"Gas"
"31220","USA",41.1808,-76.8392,"Gas"
"31221","USA",33.5826,-96.6179,"Gas"
"31233","USA",31.0558,-97.3172,"Gas"
"31234","USA",36.6514,-120.5833,"Gas"
"31235","USA",36.6535,-120.5783,"Gas"
"31237","USA",41.6947,-94.3676,"Oil"
"31239","USA",40.8556,-75.8781,"Coal"
"31246","USA",42.6837,-83.1143,"Gas"
"31247","USA",37.2608,-86.9783,"Gas"
"31250","USA",36.0242,-90.5094,"Gas"
"31251","USA",36.0243,-90.5092,"Gas"
"31252","USA",33.9,-118.1514,"Gas"
"31254","USA",38.2049,-84.2383,"Oil"
"31255","USA",42.6658,-88.0131,"Gas"
"31256","USA",33.6968,-95.5577,"Gas"
"31258","USA",37.3389,-77.2806,"Gas"
"31266","USA",40.4607,-74.3272,"Gas"
"31268","USA",37.7625,-122.4567,"Gas"
"31269","USA",34.2642,-81.3308,"Gas"
"31271","USA",29.7248,-95.1765,"Gas"
"31278","USA",34.9556,-118.844,"Gas"
"31289","USA",39.84,-75.2583,"Gas"
"31293","USA",36.6694,-96.3474,"Oil"
"31294","USA",40.2217,-103.6803,"Coal"
"31296","USA",41.8615,-71.4069,"Gas"
"31297","USA",40.2653,-76.8771,"Gas"
"31302","USA",40.0608,-111.7302,"Gas"
"31303","USA",30.5921,-87.1354,"Gas"
"31306","USA",40.7511,-73.9917,"Gas"
"31312","USA",39.4492,-90.6141,"Oil"
"31313","USA",28.9275,-99.0919,"Gas"
"31316","USA",33.3331,-118.3103,"Oil"
"31321","USA",39.7668,-75.4238,"Gas"
"31327","USA",41.4106,-92.9378,"Oil"
"31341","USA",42.1147,-96.7054,"Gas"
"31347","USA",39.3531,-91.2295,"Gas"
"31350","USA",30.5958,-87.2525,"Gas"
"31354","USA",41.8693,-72.7183,"Gas"
"31357","USA",37.742,-75.656,"Oil"
"31361","USA",31.5839,-102.9633,"Gas"
"31366","USA",39.4428,-76.2218,"Gas"
"31367","USA",32.6908,-92.0183,"Gas"
"31369","USA",41.3237,-89.1123,"Oil"
"31370","USA",40.7551,-86.0575,"Oil"
"31373","USA",56.811,-132.9571,"Oil"
"31377","USA",41.3339,-72.0711,"Gas"
"31378","USA",41.3315,-72.0786,"Gas"
"31385","USA",31.7645,-106.3913,"Gas"
"31386","USA",39.2986,-76.5636,"Oil"
"31389","USA",45.7769,-108.4911,"Gas"
"31391","USA",38.0417,-122.2583,"Gas"
"31397","USA",40.2294,-76.7501,"Gas"
"31418","USA",61.9365,-162.8807,"Oil"
"31424","USA",38.1114,-89.3467,"Gas"
"31427","USA",34.2181,-91.9025,"Gas"
"31441","USA",40.7366,-73.3884,"Gas"
"31447","USA",35.0767,-80.8816,"Oil"
"31453","USA",32.5739,-116.9178,"Gas"
"31456","USA",48.2325,-103.9528,"Gas"
"31462","USA",40.1338,-84.2373,"Oil"
"31463","USA",32.4607,-94.4852,"Coal"
"31471","USA",13.4624,144.6903,"Oil"
"31473","USA",42.4564,-73.2181,"Gas"
"31477","USA",37.8329,-122.284,"Gas"
"31479","USA",39.8709,-76.8681,"Coal"
"31480","USA",42.7106,-83.4569,"Oil"
"31484","USA",39.8575,-105.226,"Gas"
"31485","USA",39.8586,-105.2256,"Gas"
"31486","USA",42.35,-97.7906,"Oil"
"31488","USA",46.576,-87.4036,"Oil"
"31489","USA",40.6561,-73.5922,"Oil"
"31491","USA",40.6447,-73.5683,"Gas"
"31493","USA",34.1661,-102.4114,"Gas"
"31494","USA",30.3217,-91.2347,"Gas"
"31495","USA",40.8548,-98.3482,"Coal"
"31498","USA",41.5572,-93.5242,"Gas"
"31500","USA",43.7994,-92.6829,"Gas"
"31501","USA",38.4006,-78.8983,"Oil"
"31507","USA",39.3325,-81.3642,"Gas"
"31509","USA",35.6644,-89.9489,"Coal"
"31515","USA",43.7644,-71.6881,"Oil"
"31523","USA",27.7286,-81.9897,"Gas"
"31527","USA",36.7198,-97.0858,"Gas"
"31528","USA",36.7198,-97.0858,"Gas"
"31530","USA",37.2953,-77.9862,"Oil"
"31535","USA",36.7597,-90.3903,"Gas"
"31536","USA",21.8996,-159.585,"Oil"
"31537","USA",30.477,-91.211,"Gas"
"31539","USA",29.9649,-93.8913,"Gas"
"31541","USA",28.6481,-96.5462,"Gas"
"31543","USA",26.0856,-80.1253,"Gas"
"31544","USA",40.9497,-73.0785,"Gas"
"31546","USA",29.9788,-93.9523,"Gas"
"31549","USA",43.3842,-87.8689,"Gas"
"31551","USA",46.1789,-123.172,"Gas"
"31552","USA",46.1789,-123.1719,"Gas"
"31554","USA",48.145,-103.6375,"Oil"
"31555","USA",48.145,-103.6375,"Oil"
"31556","USA",47.0808,-88.6472,"Oil"
"31566","USA",40.9102,-75.0794,"Oil"
"31567","USA",41.6317,-87.1728,"Gas"
"31570","USA",38.5367,-77.2806,"Oil"
"31578","USA",42.235,-70.9672,"Gas"
"31580","USA",40.6182,-74.0685,"Gas"
"31581","USA",36.5748,-83.0321,"Oil"
"31586","USA",29.2293,-95.1952,"Gas"
"31587","USA",29.3782,-94.9219,"Gas"
"31589","USA",33.1707,-96.1264,"Gas"
"31590","USA",40.5408,-89.6786,"Coal"
"31596","USA",41.944,-91.6392,"Gas"
"31599","USA",39.7611,-99.3058,"Gas"
"31606","USA",38.2792,-89.6669,"Coal"
"31613","USA",41.0606,-87.3071,"Gas"
"31614","USA",37.6359,-98.7433,"Gas"
"31615","USA",41.7483,-72.6367,"Gas"
"31616","USA",37.6356,-98.745,"Gas"
"31622","USA",41.9031,-87.6831,"Oil"
"31623","USA",42.0507,-90.3942,"Gas"
"31624","USA",43.6661,-92.0831,"Gas"
"31625","USA",36.6592,-76.9267,"Oil"
"31629","USA",43.0871,-95.626,"Oil"
"31631","USA",41.3755,-89.4649,"Gas"
"31632","USA",45.5695,-93.5872,"Oil"
"31633","USA",40.3398,-74.6239,"Oil"
"31635","USA",40.3414,-74.6572,"Gas"
"31637","USA",39.175,-84.5042,"Gas"
"31638","USA",41.5743,-76.0432,"Gas"
"31640","USA",40.53,-82.4,"Oil"
"31650","USA",40.4411,-83.1883,"Oil"
"31655","USA",40.2427,-111.663,"Gas"
"31658","USA",38.2667,-104.6144,"Oil"
"31659","USA",38.3208,-104.5264,"Gas"
"31662","USA",44.54,-88.0086,"Gas"
"31665","USA",19.6316,-155.0313,"Oil"
"31669","USA",40.4172,-86.9122,"Gas"
"31672","USA",42.7108,-83.4561,"Oil"
"31675","USA",32.2363,-108.5494,"Gas"
"31678","USA",32.9042,-117.2011,"Gas"
"31682","USA",31.8414,-102.315,"Gas"
"31684","USA",33.3792,-89.2089,"Gas"
"31686","USA",35.1828,-103.7311,"Oil"
"31699","USA",39.1492,-94.6381,"Oil"
"31701","USA",59.7474,-161.9106,"Oil"
"31706","USA",37.6461,-87.5,"Coal"
"31709","USA",38.2636,-85.8381,"Coal"
"31710","USA",46.8669,-100.8836,"Coal"
"31711","USA",41.2164,-87.0261,"Coal"
"31712","USA",30.2844,-93.2911,"Coal"
"31713","USA",32.6581,-98.3103,"Gas"
"31756","USA",43.1989,-77.6319,"Coal"
"31763","USA",30.221,-93.2992,"Gas"
"31767","USA",38.6996,-88.5392,"Gas"
"31771","USA",37.1804,-80.5428,"Gas"
"31789","USA",38.7876,-94.2777,"Gas"
"31800","USA",41.4528,-72.1361,"Gas"
"31806","USA",40.3122,-88.1594,"Oil"
"31810","USA",47.2348,-93.5372,"Coal"
"31814","USA",40.5744,-74.6481,"Gas"
"31815","USA",32.6547,-88.7622,"Gas"
"31816","USA",47.8043,-116.8673,"Gas"
"31817","USA",47.7858,-116.9203,"Gas"
"31818","USA",34.0814,-118.1519,"Gas"
"31822","USA",40.7592,-73.9461,"Gas"
"31823","USA",40.8609,-105.0212,"Gas"
"31824","USA",38.6335,-104.7058,"Coal"
"31825","USA",33.0681,-96.4525,"Gas"
"31827","USA",30.2346,-92.2722,"Oil"
"31832","USA",40.1501,-122.2124,"Gas"
"31833","USA",38.2165,-89.9992,"Oil"
"31834","USA",40.098,-98.519,"Oil"
"31836","USA",26.4511,-98.1775,"Gas"
"31837","USA",33.3346,-112.8406,"Gas"
"31839","USA",33.3761,-89.2183,"Coal"
"31843","USA",39.6101,-75.6297,"Gas"
"31847","USA",40.4487,-74.3489,"Gas"
"31860","USA",35.6856,-97.2264,"Gas"
"31862","USA",40.5073,-122.4233,"Gas"
"31868","USA",44.5431,-95.1178,"Gas"
"31871","USA",35.171,-106.6019,"Gas"
"31874","USA",41.0787,-73.8223,"Oil"
"31875","USA",41.078,-73.8206,"Gas"
"31880","USA",38.5442,-77.7714,"Gas"
"31883","USA",43.1864,-84.8429,"Gas"
"31887","USA",39.9294,-83.012,"Oil"
"31888","USA",40.9395,-87.1545,"Gas"
"31889","USA",42.6253,-73.75,"Gas"
"31894","USA",39.8069,-89.6417,"Oil"
"31895","USA",45.6394,-89.4205,"Gas"
"31896","USA",41.8103,-71.41,"Gas"
"31897","USA",41.8017,-71.5186,"Gas"
"31900","USA",29.721,-95.3954,"Gas"
"31904","USA",32.5836,-116.9309,"Gas"
"31905","USA",40.8158,-73.064,"Gas"
"31907","USA",41.3052,-84.3346,"Gas"
"31912","USA",39.8396,-84.9657,"Gas"
"31914","USA",37.9418,-122.3909,"Gas"
"31916","USA",39.9845,-75.0752,"Oil"
"31921","USA",40.6359,-74.1058,"Oil"
"31929","USA",39.5173,-107.7299,"Gas"
"31930","USA",42.8333,-86.0053,"Gas"
"31936","USA",35.026,-106.644,"Gas"
"31945","USA",31.8047,-106.5472,"Gas"
"31948","USA",29.5931,-97.9732,"Gas"
"31952","USA",37.7315,-121.116,"Gas"
"31961","USA",41.5902,-93.6195,"Gas"
"31964","USA",45.6497,-122.7256,"Gas"
"31966","USA",42.2739,-83.1119,"Coal"
"31969","USA",35.1931,-94.6458,"Coal"
"31970","USA",40.87,-73.8244,"Gas"
"31974","USA",41.54,-90.4481,"Gas"
"31975","USA",45.0203,-93.2753,"Gas"
"31976","USA",35.9978,-95.9567,"Gas"
"31977","USA",42.5831,-89.0358,"Gas"
"31978","USA",33.9636,-117.4528,"Gas"
"31979","USA",38.1917,-82.6046,"Gas"
"31983","USA",37.0726,-94.6987,"Gas"
"31984","USA",38.0144,-121.7907,"Gas"
"31987","USA",33.8775,-84.4603,"Oil"
"31989","USA",26.7653,-80.0525,"Gas"
"31993","USA",44.3331,-69.2019,"Oil"
"31996","USA",37.6461,-87.5019,"Gas"
"32000","USA",30.305,-97.7077,"Gas"
"32002","USA",40.9297,-84.7392,"Gas"
"32005","USA",32.5792,-83.5822,"Gas"
"32021","USA",45.8054,-92.9718,"Oil"
"32022","USA",43.4294,-96.1692,"Oil"
"32023","USA",42.5831,-89.0259,"Gas"
"32026","USA",42.9767,-89.0492,"Gas"
"32028","USA",43.0489,-92.9468,"Oil"
"32030","USA",36.3297,-79.8297,"Gas"
"32032","USA",41.1906,-74.0651,"Gas"
"32035","USA",37.9256,-87.0372,"Coal"
"32038","USA",37.7036,-77.6639,"Oil"
"32042","USA",32.9553,-115.5364,"Oil"
"32044","USA",38.0492,-103.7136,"Oil"
"32046","USA",40.0908,-104.5953,"Gas"
"32052","USA",42.0931,-88.2397,"Gas"
"32058","USA",40.7316,-96.7364,"Gas"
"32060","USA",35.7342,-119.2367,"Gas"
"32061","USA",35.7397,-119.2381,"Gas"
"32062","USA",35.6531,-119.8897,"Gas"
"32065","USA",39.0839,-82.3328,"Gas"
"32077","USA",40.3892,-91.3942,"Gas"
"32083","USA",36.4517,-77.6594,"Oil"
"32085","USA",41.5738,-73.9663,"Gas"
"32086","USA",38.7928,-121.3811,"Gas"
"32087","USA",38.8107,-121.3238,"Gas"
"32091","USA",38.9002,-77.0508,"Gas"
"32098","USA",41.6578,-76.0492,"Gas"
"32099","USA",42.5217,-70.9387,"Gas"
"32103","USA",35.7314,-80.6019,"Gas"
"32104","USA",33.4366,-80.8474,"Gas"
"32105","USA",36.4833,-79.0731,"Coal"
"32111","USA",37.5586,-101.0994,"Gas"
"32116","USA",44.5303,-70.5219,"Gas"
"32120","USA",38.1312,-90.2632,"Coal"
"32123","USA",37.6347,-122.1338,"Gas"
"32125","USA",38.8933,-98.8569,"Gas"
"32126","USA",38.8997,-98.8394,"Gas"
"32128","USA",40.7393,-74.1876,"Gas"
"32131","USA",43.603,-72.9923,"Oil"
"32137","USA",42.0933,-79.2478,"Gas"
"32141","USA",30.1623,-84.2007,"Gas"
"32142","USA",55.3574,-131.697,"Oil"
"32144","USA",37.9103,-87.9261,"Gas"
"32147","USA",37.3617,-121.9436,"Oil"
"32149","USA",38.5309,-121.4001,"Gas"
"32161","USA",37.3499,-121.9406,"Gas"
"32164","USA",40.6551,-73.9441,"Gas"
"32186","USA",37.7239,-122.4775,"Gas"
"32189","USA",37.7119,-89.215,"Coal"
"32190","USA",37.4344,-121.9464,"Gas"
"32200","USA",38.511,-121.4735,"Gas"
"32219","USA",37.4553,-122.1728,"Gas"
"32220","USA",39.95,-83.0158,"Oil"
"32221","USA",40.7979,-73.5657,"Gas"
"32226","USA",39.9049,-95.8034,"Oil"
"32227","USA",30.0242,-93.878,"Gas"
"32228","USA",30.0444,-93.7714,"Gas"
"32229","USA",30.0552,-93.7579,"Gas"
"32239","USA",40.4439,-86.86,"Gas"
"32243","USA",32.5517,-111.3,"Gas"
"32244","USA",36.0417,-115.0117,"Gas"
"32245","USA",36.8347,-119.7667,"Gas"
"32247","USA",40.8995,-73.2709,"Oil"
"32248","USA",42.0242,-87.6847,"Gas"
"32249","USA",34.0303,-118.4784,"Gas"
"32251","USA",44.0979,-92.4798,"Gas"
"32252","USA",37.2894,-80.07,"Oil"
"32254","USA",42.5255,-70.8782,"Gas"
"32256","USA",37.2794,-80.0447,"Oil"
"32257","USA",37.2875,-80.0771,"Oil"
"32260","USA",35.9515,-120.8679,"Gas"
"32262","USA",39.4236,-92.8028,"Oil"
"32265","USA",45.1834,-113.8853,"Oil"
"32282","USA",28.8947,-97.135,"Gas"
"32288","USA",34.1019,-117.6381,"Gas"
"32290","USA",32.7782,-117.0701,"Gas"
"32304","USA",30.4193,-95.0118,"Gas"
"32305","USA",29.6948,-95.0406,"Gas"
"32309","USA",37.3361,-121.8783,"Gas"
"32310","USA",36.8006,-108.4386,"Coal"
"32311","USA",18.427,-66.1045,"Oil"
"32316","USA",28.7044,-98.4775,"Coal"
"32324","USA",30.2098,-97.6129,"Gas"
"32326","USA",55.3397,-160.4972,"Oil"
"32332","USA",31.4744,-96.9571,"Coal"
"32336","USA",28.8419,-81.3256,"Gas"
"32340","USA",37.3643,-121.9442,"Gas"
"32347","USA",35.0408,-120.6367,"Gas"
"32350","USA",37.7192,-121.8869,"Gas"
"32353","USA",30.5664,-87.115,"Gas"
"32355","USA",33.3325,-111.7503,"Gas"
"32362","USA",44.7132,-73.4557,"Gas"
"32366","USA",41.6416,-99.3698,"Oil"
"32367","USA",35.9359,-120.8408,"Gas"
"32368","USA",41.1706,-95.9706,"Gas"
"32375","USA",63.6953,-170.4757,"Oil"
"32379","USA",40.4765,-74.3523,"Gas"
"32380","USA",40.439,-74.3444,"Gas"
"32382","USA",61.843,-165.5815,"Oil"
"32387","USA",33.9182,-118.4276,"Gas"
"32392","USA",33.0606,-83.8075,"Coal"
"32393","USA",43.0978,-70.7842,"Coal"
"32400","USA",39.9419,-75.1883,"Oil"
"32409","USA",41.2691,-79.8134,"Coal"
"32423","USA",39.9433,-74.0786,"Oil"
"32428","USA",34.9653,-81.1872,"Oil"
"32431","USA",66.6068,-160.0148,"Oil"
"32432","USA",59.4395,-151.7134,"Oil"
"32435","USA",42.5744,-73.8592,"Gas"
"32442","USA",34.9665,-96.7258,"Gas"
"32443","USA",29.7331,-81.6328,"Coal"
"32445","USA",30.4178,-81.5978,"Gas"
"32448","USA",34.6875,-82.9525,"Oil"
"32454","USA",33.9342,-116.5714,"Gas"
"32460","USA",41.0317,-81.8714,"Oil"
"32464","USA",60.1309,-149.435,"Oil"
"32465","USA",40.4062,-79.0337,"Coal"
"32467","USA",33.9486,-85.2769,"Gas"
"32469","USA",28.3665,-82.5586,"Gas"
"32473","USA",44.7836,-93.4811,"Gas"
"32480","USA",38.8906,-101.7515,"Gas"
"32483","USA",38.275,-95.6839,"Oil"
"32491","USA",37.1517,-88.775,"Coal"
"32492","USA",41.0612,-75.0582,"Oil"
"32493","USA",41.0675,-78.3662,"Gas"
"32494","USA",43.7518,-87.8781,"Gas"
"32497","USA",42.8347,-89.1108,"Gas"
"32499","USA",39.6948,-92.047,"Oil"
"32500","USA",39.6948,-92.0467,"Oil"
"32501","USA",39.6975,-92.0535,"Oil"
"32502","USA",35.3264,-81.6292,"Oil"
"32503","USA",35.3036,-81.5225,"Oil"
"32504","USA",40.8969,-82.6625,"Oil"
"32508","USA",40.9089,-82.6533,"Oil"
"32509","USA",40.5589,-96.7847,"Coal"
"32512","USA",30.1875,-90.984,"Gas"
"32513","USA",29.7232,-95.1289,"Gas"
"32516","USA",40.7707,-95.3768,"Oil"
"32518","USA",33.8111,-84.3928,"Oil"
"32523","USA",45.3808,-93.8931,"Coal"
"32527","USA",39.451,-75.0578,"Gas"
"32530","USA",34.8392,-79.7406,"Gas"
"32539","USA",66.2551,-166.0736,"Oil"
"32541","USA",41.4278,-74.4186,"Gas"
"32545","USA",40.9616,-72.865,"Oil"
"32546","USA",40.9571,-72.8659,"Oil"
"32553","USA",42.2747,-71.7172,"Oil"
"32556","USA",66.8881,-157.1402,"Oil"
"32557","USA",41.8805,-110.0904,"Gas"
"32559","USA",43.3969,-95.7497,"Oil"
"32560","USA",43.405,-95.7261,"Gas"
"32561","USA",41.1456,-102.9778,"Gas"
"32562","USA",40.2792,-84.191,"Oil"
"32564","USA",47.7172,-104.1356,"Coal"
"32565","USA",39.7242,-121.8153,"Gas"
"32577","USA",33.8625,-98.5894,"Gas"
"32578","USA",33.8112,-118.1756,"Gas"
"32579","USA",36.8791,-89.6209,"Coal"
"32580","USA",41.25,-73.0987,"Gas"
"32581","USA",25.9131,-97.5214,"Gas"
"32584","USA",47.2866,-91.2605,"Coal"
"32586","USA",31.6004,-89.9468,"Gas"
"32594","USA",36.4078,-114.9606,"Gas"
"32598","USA",30.1456,-97.2708,"Gas"
"32601","USA",42.5678,-71.7739,"Gas"
"32606","USA",41.7795,-107.1097,"Gas"
"32607","USA",38.9155,-90.2902,"Coal"
"32612","USA",43.495,-76.4511,"Gas"
"32613","USA",42.7926,-86.1036,"Oil"
"32614","USA",59.4545,-135.3131,"Oil"
"32619","USA",29.5503,-96.5378,"Gas"
"32624","USA",62.5928,-143.5889,"Oil"
"32629","USA",44.2981,-94.7252,"Oil"
"32631","USA",42.1225,-83.185,"Oil"
"32632","USA",33.5682,-86.7987,"Gas"
"32635","USA",32.9842,-83.8464,"Gas"
"32639","USA",42.3125,-72.6394,"Gas"
"32641","USA",37.9955,-76.0389,"Oil"
"32643","USA",34.7463,-78.8073,"Oil"
"32644","USA",35.2683,-77.6592,"Oil"
"32645","USA",35.6943,-77.9192,"Oil"
"32650","USA",64.5053,-165.4298,"Oil"
"32657","USA",40.5834,-111.6539,"Gas"
"32672","USA",38.2494,-122.0394,"Gas"
"32716","USA",60.4994,-150.9972,"Gas"
"32721","USA",46.359,-91.8236,"Oil"
"32728","USA",47.5446,-95.1297,"Gas"
"32730","USA",43.3589,-78.6047,"Coal"
"32742","USA",38.4667,-122.7234,"Gas"
"32744","USA",36.4531,-97.0528,"Coal"
"32750","USA",35.4386,-119.7075,"Gas"
"32751","USA",42.2913,-73.9865,"Oil"
"32762","USA",29.6383,-82.34,"Gas"
"32763","USA",43.7353,-88.4967,"Gas"
"32768","USA",44.5331,-95.1122,"Oil"
"32769","USA",30.8625,-83.2894,"Oil"
"32771","USA",40.9,-72.382,"Oil"
"32772","USA",38.6803,-94.4824,"Gas"
"32776","USA",41.9092,-89.0504,"Oil"
"32777","USA",41.7495,-72.6524,"Oil"
"32780","USA",42.8457,-87.8294,"Coal"
"32781","USA",40.6853,-73.4258,"Gas"
"32784","USA",42.7317,-92.4711,"Oil"
"32785","USA",34.8678,-114.5317,"Gas"
"32789","USA",42.7114,-91.5469,"Oil"
"32800","USA",61.1674,-149.9053,"Gas"
"32802","USA",41.7181,-87.5449,"Gas"
"32803","USA",35.4206,-118.9644,"Gas"
"32805","USA",44.9808,-93.2497,"Gas"
"32808","USA",44.7964,-95.1798,"Coal"
"32810","USA",41.1059,-72.3761,"Oil"
"32811","USA",35.0161,-106.6697,"Gas"
"32812","USA",39.9144,-75.135,"Oil"
"32813","USA",35.1009,-98.3524,"Gas"
"32814","USA",38.6276,-90.1934,"Oil"
"32816","USA",31.3869,-84.08,"Gas"
"32818","USA",41.6814,-98.3676,"Oil"
"32824","USA",35.1103,-81.9675,"Oil"
"32832","USA",33.1975,-97.1061,"Gas"
"32834","USA",43.1446,-95.1443,"Oil"
"32840","USA",40.0922,-104.8878,"Gas"
"32845","USA",42.8977,-96.9905,"Oil"
"32847","USA",46.9264,-98.4997,"Gas"
"32850","USA",32.9111,-115.5681,"Gas"
"32854","USA",35.7422,-97.655,"Gas"
"32857","USA",40.1839,-75.2342,"Gas"
"32860","USA",43.6873,-92.3894,"Oil"
"32866","USA",40.5467,-79.7683,"Gas"
"32868","USA",34.3186,-109.1639,"Coal"
"32869","USA",37.4028,-102.6217,"Oil"
"32870","USA",44.2395,-94.9763,"Oil"
"32877","USA",33.9308,-117.2933,"Gas"
"32880","USA",37.4556,-77.4308,"Coal"
"32888","USA",44.905,-93.8208,"Oil"
"32889","USA",42.7642,-82.4719,"Coal"
"32891","USA",39.7709,-101.8101,"Oil"
"32892","USA",36.5852,-90.1779,"Gas"
"32894","USA",37.1137,-113.5689,"Oil"
"32895","USA",43.9882,-94.6156,"Oil"
"32896","USA",37.9953,-98.7602,"Oil"
"32897","USA",40.9689,-73.8866,"Oil"
"32898","USA",41.699,-86.4797,"Gas"
"32900","USA",43.4019,-84.6014,"Oil"
"32902","USA",40.5458,-84.3889,"Oil"
"32903","USA",62.0515,-163.1726,"Oil"
"32904","USA",40.8222,-76.1736,"Coal"
"32908","USA",43.9742,-92.0597,"Oil"
"32909","USA",30.01,-90.4608,"Gas"
"32912","USA",40.5987,-73.7535,"Oil"
"32913","USA",40.9288,-73.898,"Oil"
"32916","USA",41.5037,-74.0145,"Oil"
"32918","USA",40.777,-73.7704,"Oil"
"32920","USA",44.4611,-93.1808,"Oil"
"32925","USA",40.9026,-74.1656,"Oil"
"32926","USA",37.9561,-98.5993,"Oil"
"32938","USA",40.2127,-94.5424,"Gas"
"32939","USA",30.4736,-87.2361,"Gas"
"32942","USA",28.4822,-81.1678,"Coal"
"32947","USA",34.0937,-117.551,"Gas"
"32952","USA",45.2207,-96.6168,"Oil"
"32953","USA",42.0167,-93.1633,"Oil"
"32954","USA",40.4535,-88.9605,"Oil"
"32955","USA",32.9192,-96.9894,"Oil"
"32956","USA",34.086,-84.245,"Oil"
"32957","USA",37.0659,-94.614,"Gas"
"32960","USA",35.7985,-80.9427,"Oil"
"32961","USA",35.7972,-80.8542,"Oil"
"32964","USA",39.1067,-94.3804,"Gas"
"32965","USA",39.056,-94.393,"Oil"
"32972","USA",63.521,-162.2863,"Oil"
"32985","USA",38.2143,-98.2071,"Oil"
"32988","USA",43.0803,-75.601,"Gas"
"32990","USA",32.7047,-92.0792,"Gas"
"32995","USA",45.585,-95.9042,"Oil"
"32999","USA",44.3528,-89.5836,"Gas"
"33006","USA",36.1619,-97.0369,"Gas"
"33011","USA",36.2039,-97.0739,"Oil"
"33013","USA",24.5633,-81.7342,"Oil"
